wkt,flow capacity,pf,qf,pt,qt,kilovolt,line_name,srouce,target,actual flow,loading percent
"LINESTRING (-111.6312 40.6731, -111.6312 40.6731)",815.63,267.83243,79.939248,-267.727785,-70.731794,500.0,SALT LAKE CITY 27 -- SALT LAKE CITY 27,SALT LAKE CITY 27,SALT LAKE CITY 27,267.83243,32.83749126442137
"LINESTRING (-111.6312 40.6731, -111.6312 40.6731)",10000.0,54.217266,6.476435,-54.21,-6.45,500.0,SALT LAKE CITY 27 -- SALT LAKE CITY 27,SALT LAKE CITY 27,SALT LAKE CITY 27,54.217266,0.54217266
"LINESTRING (-111.6312 40.6731, -110.5556 41.2874)",2935.73,-658.617282,-149.486293,662.028161,2.37717,500.0,SALT LAKE CITY 27 -- EVANSTON 2,EVANSTON 2,SALT LAKE CITY 27,658.617282,22.4345318540874
"LINESTRING (-111.6312 40.6731, -111.653 40.6348)",298.34,71.497692,41.523503,-71.405126,-41.989638,161.0,SALT LAKE CITY 27 -- SANDY 7,SALT LAKE CITY 27,SANDY 7,71.497692,23.965171281088693
"LINESTRING (-111.6312 40.6731, -111.6762 40.6962)",301.16,102.085587,16.974605,-101.907542,-16.595293,161.0,SALT LAKE CITY 27 -- SALT LAKE CITY 28,SALT LAKE CITY 27,SALT LAKE CITY 28,102.085587,33.89745882587329
"LINESTRING (-111.6312 40.6731, -111.5914 40.7062)",295.88,94.144506,12.233686,-94.005816,-12.497644,161.0,SALT LAKE CITY 27 -- PARK CITY 1,SALT LAKE CITY 27,PARK CITY 1,94.144506,31.81847573340544
"LINESTRING (-111.7662 40.2473, -111.7937 40.2762)",246.37,33.817023,-14.768943,-33.796721,14.083543,161.0,OREM 3 -- OREM 4,OREM 3,OREM 4,33.817023,13.726112351341477
"LINESTRING (-111.7662 40.2473, -111.7451 40.0724)",292.49,-81.487023,5.108943,81.717272,-7.469448,161.0,OREM 3 -- SPANISH FORK 1,SPANISH FORK 1,OREM 3,81.487023,27.859763752606924
"LINESTRING (-111.7937 40.2762, -111.5972 40.3105)",242.15,-24.372222,-34.578146,24.410021,28.351733,161.0,OREM 4 -- PROVO 6,PROVO 6,OREM 4,24.372222,10.06492752426182
"LINESTRING (-111.7769 40.6216, -111.7769 40.6216)",10000.0,38.383765,4.224799,-38.38,-4.21,161.0,SANDY 8 -- SANDY 8,SANDY 8,SANDY 8,38.383765,0.38383765
"LINESTRING (-111.7906 38.6551, -111.5679 38.4635)",296.71,61.590095,16.319385,-61.275901,-17.308003,161.0,RICHFIELD -- LOA,RICHFIELD,LOA,61.590095,20.757674159954163
"LINESTRING (-111.7906 38.6551, -111.6764 38.939)",251.9,-18.154688,-8.272396,18.168506,-1.945238,161.0,RICHFIELD -- SALINA,SALINA,RICHFIELD,18.154688,7.2071012306470825
"LINESTRING (-111.7952 40.1627, -111.7819 40.1557)",246.76,39.230247,4.28028,-39.223851,-4.665891,161.0,PROVO 1 -- PROVO 2,PROVO 1,PROVO 2,39.230247,15.898138677257254
"LINESTRING (-111.7952 40.1627, -111.5786 39.9572)",286.73,-80.160247,-17.19028,80.471525,10.696025,161.0,PROVO 1 -- SALEM 14,SALEM 14,PROVO 1,80.160247,27.95670038014857
"LINESTRING (-111.7819 40.1557, -111.7922 40.1028)",265.95,-42.790581,0.091963,42.825135,-0.77111,161.0,PROVO 2 -- SPANISH FORK 2,SPANISH FORK 2,PROVO 2,42.790581,16.089708967851102
"LINESTRING (-111.7451 40.0724, -111.7451 40.0724)",10000.0,49.396035,15.084441,-49.39,-15.06,161.0,SPANISH FORK 1 -- SPANISH FORK 1,SPANISH FORK 1,SPANISH FORK 1,49.396035,0.49396034999999994
"LINESTRING (-111.7451 40.0724, -111.7294 40.0614)",319.04,-131.113307,-7.614993,131.233803,7.919123,161.0,SPANISH FORK 1 -- PAYSON 3,PAYSON 3,SPANISH FORK 1,131.113307,41.09619702858575
"LINESTRING (-111.7922 40.1028, -111.7294 40.0614)",301.64,-92.215135,-8.70889,92.419399,8.599597,161.0,SPANISH FORK 2 -- PAYSON 3,PAYSON 3,SPANISH FORK 2,92.215135,30.57125547009681
"LINESTRING (-111.64 40.494, -111.7667 40.4994)",274.66,-55.918144,-29.512916,55.970597,24.940019,161.0,AMERICAN FORK 1 -- AMERICAN FORK 2,AMERICAN FORK 2,AMERICAN FORK 1,55.918144,20.359041724313695
"LINESTRING (-111.64 40.494, -111.4898 40.4277)",227.08,-9.155044,2.252196,9.158129,-6.72202,161.0,AMERICAN FORK 1 -- MIDWAY,MIDWAY,AMERICAN FORK 1,9.155044,4.031638189184428
"LINESTRING (-111.7667 40.4994, -111.7667 40.4994)",10000.0,55.107303,28.188681,-55.1,-28.15,161.0,AMERICAN FORK 2 -- AMERICAN FORK 2,AMERICAN FORK 2,AMERICAN FORK 2,55.107303,0.55107303
"LINESTRING (-111.7667 40.4994, -111.7667 40.4994)",10000.0,-55.107303,-28.188681,55.114772,28.228162,161.0,AMERICAN FORK 2 -- AMERICAN FORK 2,AMERICAN FORK 2,AMERICAN FORK 2,55.107303,0.55107303
"LINESTRING (-111.7667 40.4994, -111.7667 40.5128)",235.76,20.717157,-8.413954,-20.714832,8.056648,161.0,AMERICAN FORK 2 -- PLEASANT GROVE 1,AMERICAN FORK 2,PLEASANT GROVE 1,20.717157,8.787392687478793
"LINESTRING (-111.7667 40.4994, -111.7593 40.4903)",277.24,-55.595907,-43.878777,55.619916,43.683707,161.0,AMERICAN FORK 2 -- PLEASANT GROVE 2,PLEASANT GROVE 2,AMERICAN FORK 2,55.595907,20.053349805222908
"LINESTRING (-111.6602 40.9889, -111.6602 40.9889)",10000.0,26.841267,1.376558,-26.84,-1.37,161.0,MORGAN -- MORGAN,MORGAN,MORGAN,26.841267,0.26841267
"LINESTRING (-111.7572 40.3324, -111.7542 40.3317)",323.47,-135.789394,2.69778,135.811424,-2.666929,161.0,OREM 5 -- OREM 6,OREM 6,OREM 5,135.789394,41.97897610288434
"LINESTRING (-111.7667 40.5128, -111.7667 40.5128)",10000.0,56.25683,9.748878,-56.25,-9.72,161.0,PLEASANT GROVE 1 -- PLEASANT GROVE 1,PLEASANT GROVE 1,PLEASANT GROVE 1,56.25683,0.5625683
"LINESTRING (-111.7667 40.5128, -111.7593 40.4903)",294.9,-79.849794,-33.173361,79.891814,32.511197,161.0,PLEASANT GROVE 1 -- PLEASANT GROVE 2,PLEASANT GROVE 2,PLEASANT GROVE 1,79.849794,27.07690539165819
"LINESTRING (-111.7593 40.4903, -111.7593 40.4903)",936.13,367.55878,180.210252,-367.264428,-162.083689,500.0,PLEASANT GROVE 2 -- PLEASANT GROVE 2,PLEASANT GROVE 2,PLEASANT GROVE 2,367.55878,39.26364714302501
"LINESTRING (-111.7593 40.4903, -111.5972 40.3105)",2548.31,-388.725319,15.667383,388.961362,-51.837779,500.0,PLEASANT GROVE 2 -- PROVO 6,PROVO 6,PLEASANT GROVE 2,388.725319,15.254239829534082
"LINESTRING (-111.7593 40.4903, -111.7542 40.3317)",2542.73,-337.149593,45.310322,337.292406,-82.019966,500.0,PLEASANT GROVE 2 -- OREM 6,OREM 6,PLEASANT GROVE 2,337.149593,13.259354827291926
"LINESTRING (-111.7593 40.4903, -111.7294 40.0614)",2743.2,-527.186738,-21.966585,528.094636,-44.712372,500.0,PLEASANT GROVE 2 -- PAYSON 3,PAYSON 3,PLEASANT GROVE 2,527.186738,19.217947579469232
"LINESTRING (-111.6623 41.6449, -111.6623 41.6449)",10000.0,20.550974,3.87455,-20.55,-3.87,161.0,HYRUM -- HYRUM,HYRUM,HYRUM,20.550974,0.20550974000000002
"LINESTRING (-111.5786 39.9572, -111.6304 40.1237)",289.75,89.391381,-7.850809,-89.104841,3.922481,161.0,SALEM 14 -- PROVO 3,SALEM 14,PROVO 3,89.391381,30.851210008628126
"LINESTRING (-111.5786 39.9572, -111.4083 40.1093)",251.33,-36.675155,7.733751,36.778999,-10.765744,161.0,SALEM 14 -- SPRINGVILLE 2,SPRINGVILLE 2,SALEM 14,36.675155,14.592430270958499
"LINESTRING (-111.5786 39.9572, -111.4668 39.8452)",256.78,-56.042447,-8.219358,56.179263,6.126806,161.0,SALEM 14 -- FAIRVIEW 2,FAIRVIEW 2,SALEM 14,56.042447,21.825082560947116
"LINESTRING (-111.5786 39.9572, -110.9668 39.7829)",298.97,-97.805305,-5.98961,98.628388,-7.88484,161.0,SALEM 14 -- HELPER 1,HELPER 1,SALEM 14,97.805305,32.71408669766197
"LINESTRING (-111.5679 38.4635, -111.5679 38.4635)",10000.0,6.130089,0.540379,-6.13,-0.54,161.0,LOA -- LOA,LOA,LOA,6.130089,0.06130089
"LINESTRING (-111.5679 38.4635, -111.6114 37.7802)",292.69,55.145812,-27.278677,-54.933157,-9.566025,161.0,LOA -- ESCALANTE,LOA,ESCALANTE,55.145812,18.84103044176432
"LINESTRING (-111.6764 38.939, -111.6764 38.939)",10000.0,6.990108,0.760456,-6.99,-0.76,161.0,SALINA -- SALINA,SALINA,SALINA,6.990108,0.06990108
"LINESTRING (-111.6304 40.1237, -111.6297 40.1996)",290.4,86.638544,-0.186147,-86.503677,-1.567465,161.0,PROVO 3 -- PROVO 4,PROVO 3,PROVO 4,86.638544,29.834209366391185
"LINESTRING (-111.6304 40.1237, -110.6091 40.0733)",261.27,-39.513703,-13.206333,39.81476,-7.184679,161.0,PROVO 3 -- DUCHESNE,DUCHESNE,PROVO 3,39.513703,15.123704596777282
"LINESTRING (-111.6297 40.1996, -111.6297 40.1996)",10000.0,-41.98,-18.54,41.984882,18.558559,161.0,PROVO 4 -- PROVO 4,PROVO 4,PROVO 4,41.98,0.41979999999999995
"LINESTRING (-111.6297 40.1996, -111.6188 40.3173)",208.08,12.522272,-14.433035,-12.514777,9.64294,161.0,PROVO 4 -- PROVO 5,PROVO 4,PROVO 5,12.522272,6.018008458285274
"LINESTRING (-111.6297 40.1996, -111.5792 40.1767)",244.45,31.996523,-2.558059,-31.983528,1.882746,161.0,PROVO 4 -- MAPLETON,PROVO 4,MAPLETON,31.996523,13.08918920024545
"LINESTRING (-111.519 39.2692, -111.4667 39.392)",276.81,-43.084454,16.577271,43.187362,-17.893656,161.0,MANTI -- EPHRAIM,EPHRAIM,MANTI,43.084454,15.564630613055888
"LINESTRING (-111.6887 39.5628, -111.6887 39.5628)",10000.0,10.85024,0.781008,-10.85,-0.78,161.0,MORONI -- MORONI,MORONI,MORONI,10.85024,0.1085024
"LINESTRING (-111.6887 39.5628, -111.4693 39.5765)",275.98,-61.877493,0.963923,62.025627,-3.789158,161.0,MORONI -- MOUNT PLEASANT,MOUNT PLEASANT,MORONI,61.877493,22.421006232335674
"LINESTRING (-111.6188 40.3173, -111.5972 40.3105)",277.95,-51.375223,-19.23294,51.394646,18.941624,161.0,PROVO 5 -- PROVO 6,PROVO 6,PROVO 5,51.375223,18.483620435330096
"LINESTRING (-111.5972 40.3105, -111.5972 40.3105)",765.91,191.521425,64.655413,-191.435568,-58.697194,500.0,PROVO 6 -- PROVO 6,PROVO 6,PROVO 6,191.521425,25.005735008029667
"LINESTRING (-111.5972 40.3105, -111.5972 40.3105)",10000.0,63.902102,29.903436,-63.89,-29.86,500.0,PROVO 6 -- PROVO 6,PROVO 6,PROVO 6,63.902102,0.6390210199999999
"LINESTRING (-111.5972 40.3105, -111.5972 40.3105)",10000.0,-255.423527,-94.558849,255.556213,95.271231,500.0,PROVO 6 -- PROVO 6,PROVO 6,PROVO 6,255.423527,2.55423527
"LINESTRING (-111.5972 40.3105, -111.5778 40.241)",247.42,27.905393,9.959356,-27.880491,-10.815622,161.0,PROVO 6 -- SPRINGVILLE 1,PROVO 6,SPRINGVILLE 1,27.905393,11.278551855145098
"LINESTRING (-111.5972 40.3105, -111.7542 40.3317)",2262.43,188.240467,-0.031135,-188.195167,-39.20461,500.0,PROVO 6 -- OREM 6,PROVO 6,OREM 6,188.240467,8.320278063851699
"LINESTRING (-111.5972 40.3105, -111.0781 39.3792)",2988.44,-832.758042,-43.402317,838.593652,-92.572829,500.0,PROVO 6 -- HUNTINGTON 2,HUNTINGTON 2,PROVO 6,832.758042,27.86597830306113
"LINESTRING (-111.5792 40.1767, -111.5792 40.1767)",10000.0,20.890778,2.724003,-20.89,-2.72,161.0,MAPLETON -- MAPLETON,MAPLETON,MAPLETON,20.890778,0.20890778000000002
"LINESTRING (-111.5792 40.1767, -111.5778 40.241)",212.7,11.09275,-4.60675,-11.089509,3.195622,161.0,MAPLETON -- SPRINGVILLE 1,MAPLETON,SPRINGVILLE 1,11.09275,5.215209214856606
"LINESTRING (-111.4667 39.392, -111.4667 39.392)",10000.0,21.020987,2.884485,-21.02,-2.88,161.0,EPHRAIM -- EPHRAIM,EPHRAIM,EPHRAIM,21.020987,0.21020987
"LINESTRING (-111.4667 39.392, -111.2041 39.3259)",293.72,-64.208349,15.009171,64.372035,-21.219313,161.0,EPHRAIM -- ORANGEVILLE,ORANGEVILLE,EPHRAIM,64.208349,21.86039391256979
"LINESTRING (-111.4898 40.4277, -111.4898 40.4277)",10000.0,13.300417,3.371883,-13.3,-3.37,161.0,MIDWAY -- MIDWAY,MIDWAY,MIDWAY,13.300417,0.13300417
"LINESTRING (-111.4898 40.4277, -111.4898 40.4277)",10000.0,-13.300417,-3.371883,13.300822,3.37361,161.0,MIDWAY -- MIDWAY,MIDWAY,MIDWAY,13.300417,0.13300417
"LINESTRING (-111.4898 40.4277, -111.317 40.5508)",240.03,-22.458951,3.34841,22.482018,-6.649571,161.0,MIDWAY -- HEBER CITY,HEBER CITY,MIDWAY,22.458951,9.356726659167604
"LINESTRING (-111.4865 40.6076, -111.2351 40.6187)",276.09,-61.531686,4.02345,61.675184,-7.352017,161.0,PARK CITY 2 -- OAKLEY 3,OAKLEY 3,PARK CITY 2,61.531686,22.286821688579813
"LINESTRING (-111.4083 40.1093, -110.8644 39.7272)",287.48,-75.748999,-3.564256,76.726907,-6.139434,161.0,SPRINGVILLE 2 -- HELPER 2,HELPER 2,SPRINGVILLE 2,75.748999,26.349310908584943
"LINESTRING (-111.4668 39.8452, -111.8935 39.8214)",264.76,-62.759263,-7.956806,62.880986,-5.916106,161.0,FAIRVIEW 2 -- MONA 2,MONA 2,FAIRVIEW 2,62.759263,23.7042087173289
"LINESTRING (-111.3659 41.8719, -110.5983 41.7581)",264.64,-31.330847,-18.193679,31.532117,7.497333,161.0,GARDEN CITY 1 -- KEMMERER 2,KEMMERER 2,GARDEN CITY 1,31.330847,11.839044362152357
"LINESTRING (-111.4693 39.5765, -111.0138 39.4631)",281.55,-72.475627,0.719158,72.839922,-10.308831,161.0,MOUNT PLEASANT -- HUNTINGTON 1,HUNTINGTON 1,MOUNT PLEASANT,72.475627,25.741654057893804
"LINESTRING (-111.317 40.5508, -111.2351 40.6187)",285.7,-67.332018,-10.540429,67.418406,8.330382,161.0,HEBER CITY -- OAKLEY 3,OAKLEY 3,HEBER CITY,67.332018,23.567384669233466
"LINESTRING (-111.2115 40.9378, -110.5556 41.2874)",295.28,-94.248163,6.840556,95.734177,-7.76212,161.0,COALVILLE -- EVANSTON 2,EVANSTON 2,COALVILLE,94.248163,31.918234557030615
"LINESTRING (-111.2041 39.3259, -110.9669 39.1695)",295.87,-68.282035,19.819313,68.505856,-27.940537,161.0,ORANGEVILLE -- CASTLE DALE 1,CASTLE DALE 1,ORANGEVILLE,68.282035,23.078390847331594
"LINESTRING (-111.2351 40.6187, -110.9275 40.7224)",319.67,-133.76359,-2.538365,134.912911,6.356426,161.0,OAKLEY 3 -- KAMAS,KAMAS,OAKLEY 3,133.76359,41.84427378233803
"LINESTRING (-111.2477 39.1885, -111.0289 39.1747)",312.87,-94.847383,35.724077,95.16648,-38.522174,161.0,FERRON -- CASTLE DALE 2,CASTLE DALE 2,FERRON,94.847383,30.31526928117109
"LINESTRING (-111.0138 39.4631, -111.0138 39.4631)",10000.0,7.130118,1.360477,-7.13,-1.36,161.0,HUNTINGTON 1 -- HUNTINGTON 1,HUNTINGTON 1,HUNTINGTON 1,7.130118,0.07130118
"LINESTRING (-111.0138 39.4631, -111.0138 39.4631)",10000.0,-7.130118,-1.360477,7.13023,1.361009,161.0,HUNTINGTON 1 -- HUNTINGTON 1,HUNTINGTON 1,HUNTINGTON 1,7.130118,0.07130118
"LINESTRING (-111.0138 39.4631, -111.0138 39.4631)",10000.0,-0.0,-0.0,-0.0,-0.0,161.0,HUNTINGTON 1 -- HUNTINGTON 1,HUNTINGTON 1,HUNTINGTON 1,0.0,0.0
"LINESTRING (-111.0138 39.4631, -111.0781 39.3792)",289.87,-79.970152,8.947822,80.181695,-10.19268,161.0,HUNTINGTON 1 -- HUNTINGTON 2,HUNTINGTON 2,HUNTINGTON 1,79.970152,27.58828164349536
"LINESTRING (-110.9275 40.7224, -110.6322 41.1071)",264.91,-51.085491,-4.897803,51.204032,-11.889954,161.0,KAMAS -- EVANSTON 1,EVANSTON 1,KAMAS,51.085491,19.284093088218636
"LINESTRING (-110.9275 40.7224, -110.3689 40.3906)",265.26,-46.003073,-0.695824,46.302657,-5.831016,161.0,KAMAS -- ALTAMONT,ALTAMONT,KAMAS,46.003073,17.342634773429843
"LINESTRING (-110.9275 40.7224, -110.059 40.5047)",275.83,-54.214348,-4.202799,54.633299,-9.176041,161.0,KAMAS -- NEOLA,NEOLA,KAMAS,54.214348,19.654986042127398
"LINESTRING (-110.9669 39.1695, -111.0289 39.1747)",298.39,-73.785856,27.190537,73.880123,-28.060744,161.0,CASTLE DALE 1 -- CASTLE DALE 2,CASTLE DALE 2,CASTLE DALE 1,73.785856,24.727992224940515
"LINESTRING (-110.9668 39.7829, -110.9668 39.7829)",10000.0,10.750229,4.331198,-10.75,-4.33,161.0,HELPER 1 -- HELPER 1,HELPER 1,HELPER 1,10.750229,0.10750229
"LINESTRING (-110.9668 39.7829, -110.8644 39.7272)",304.86,-109.378617,3.553642,109.826058,-2.696558,161.0,HELPER 1 -- HELPER 2,HELPER 2,HELPER 1,109.378617,35.878310371974024
"LINESTRING (-110.6661 39.6262, -110.7486 39.5188)",228.36,-15.883908,-1.148477,15.894748,-1.355338,161.0,PRICE -- WELLINGTON 2,WELLINGTON 2,PRICE,15.883908,6.955643720441408
"LINESTRING (-110.6661 39.6262, -110.3917 39.5472)",239.02,-19.976092,-9.681523,20.00659,5.563255,161.0,PRICE -- SUNNYSIDE 2,SUNNYSIDE 2,PRICE,19.976092,8.357498117312359
"LINESTRING (-110.7486 39.5188, -110.5107 39.4803)",212.45,-1.319785,-9.865495,1.321846,5.814961,161.0,WELLINGTON 2 -- EAST CARBON,EAST CARBON,WELLINGTON 2,1.319785,0.6212214638738527
"LINESTRING (-110.7486 39.5188, -111.0781 39.3792)",232.71,-23.274963,10.180832,23.297634,-23.24839,161.0,WELLINGTON 2 -- HUNTINGTON 2,HUNTINGTON 2,WELLINGTON 2,23.274963,10.001702977955395
"LINESTRING (-110.6322 41.1071, -110.6322 41.1071)",87.48,-30.649823,6.921478,30.677513,-5.938096,161.0,EVANSTON 1 -- EVANSTON 1,EVANSTON 1,EVANSTON 1,30.649823,35.03637745770462
"LINESTRING (-110.6322 41.1071, -110.6322 41.1071)",10000.0,38.002621,2.524018,-38.0,-2.51,161.0,EVANSTON 1 -- EVANSTON 1,EVANSTON 1,EVANSTON 1,38.002621,0.38002621
"LINESTRING (-110.6322 41.1071, -110.5556 41.2874)",273.11,-58.55683,2.444457,58.829102,-3.255898,161.0,EVANSTON 1 -- EVANSTON 2,EVANSTON 2,EVANSTON 1,58.55683,21.440749148694664
"LINESTRING (-110.6322 41.1071, -110.5444 41.2639)",219.1,-30.677513,5.938096,30.768915,-7.950839,138.0,EVANSTON 1 -- MOUNTAIN VIEW 7,MOUNTAIN VIEW 7,EVANSTON 1,30.677513,14.001603377453216
"LINESTRING (-110.6091 40.0733, -110.6091 40.0733)",10000.0,9.810195,2.760928,-9.81,-2.76,161.0,DUCHESNE -- DUCHESNE,DUCHESNE,DUCHESNE,9.810195,0.09810195000000001
"LINESTRING (-110.6091 40.0733, -110.0789 40.1279)",271.32,-49.624955,4.423751,49.994888,-7.164226,161.0,DUCHESNE -- MYTON,MYTON,DUCHESNE,49.624955,18.29019423558897
"LINESTRING (-110.5107 39.4803, -110.3917 39.5472)",220.67,-5.691846,-6.284961,5.694718,3.747397,161.0,EAST CARBON -- SUNNYSIDE 2,SUNNYSIDE 2,EAST CARBON,5.691846,2.5793474418815427
"LINESTRING (-110.3689 40.3906, -110.3689 40.3906)",10000.0,-5.18,-1.31,5.180068,1.310281,161.0,ALTAMONT -- ALTAMONT,ALTAMONT,ALTAMONT,5.18,0.0518
"LINESTRING (-110.3689 40.3906, -110.1161 40.3086)",269.78,-51.482726,4.520734,51.621415,-7.497655,161.0,ALTAMONT -- ROOSEVELT 3,ROOSEVELT 3,ALTAMONT,51.482726,19.08322559122248
"LINESTRING (-110.069 39.095, -110.069 39.095)",10000.0,3.080024,0.390081,-3.08,-0.39,161.0,GREEN RIVER 1 -- GREEN RIVER 1,GREEN RIVER 1,GREEN RIVER 1,3.080024,0.03080024
"LINESTRING (-110.069 39.095, -109.5745 38.6072)",253.81,14.918347,-2.395585,-14.868479,-6.05468,161.0,GREEN RIVER 1 -- MOAB,GREEN RIVER 1,MOAB,14.918347,5.877761711516489
"LINESTRING (-110.069 39.095, -110.3917 39.5472)",260.1,-18.11837,1.935504,18.164701,-10.468169,161.0,GREEN RIVER 1 -- SUNNYSIDE 2,SUNNYSIDE 2,GREEN RIVER 1,18.11837,6.965924644367549
"LINESTRING (-110.1161 40.3086, -109.8262 40.3376)",236.39,-20.123744,-3.585848,20.148275,-0.104754,161.0,ROOSEVELT 3 -- FORT DUCHESNE,FORT DUCHESNE,ROOSEVELT 3,20.123744,8.512942171834679
"LINESTRING (-110.1161 40.3086, -109.2844 40.0864)",279.6,-62.75767,2.473503,63.37216,-14.013797,161.0,ROOSEVELT 3 -- VERNAL 3,VERNAL 3,ROOSEVELT 3,62.75767,22.445518597997136
"LINESTRING (-110.059 40.5047, -109.7979 40.5381)",278.43,-58.913299,8.256041,59.168262,-9.425059,161.0,NEOLA -- LAPOINT,LAPOINT,NEOLA,58.913299,21.15910605897353
"LINESTRING (-110.0789 40.1279, -109.8262 40.3376)",276.04,-54.514888,5.564226,54.729224,-10.272404,161.0,MYTON -- FORT DUCHESNE,FORT DUCHESNE,MYTON,54.514888,19.748908853789302
"LINESTRING (-109.8262 40.3376, -109.8262 40.3376)",10000.0,4.340072,3.330285,-4.34,-3.33,161.0,FORT DUCHESNE -- FORT DUCHESNE,FORT DUCHESNE,FORT DUCHESNE,4.340072,0.04340072
"LINESTRING (-109.8262 40.3376, -109.5683 40.6192)",295.2,-79.217571,7.046873,79.392183,-30.42863,161.0,FORT DUCHESNE -- VERNAL 1,VERNAL 1,FORT DUCHESNE,79.217571,26.835220528455288
"LINESTRING (-109.7979 40.5381, -109.7979 40.5381)",10000.0,-3.88,-1.07,3.880034,1.070141,161.0,LAPOINT -- LAPOINT,LAPOINT,LAPOINT,3.88,0.0388
"LINESTRING (-109.7979 40.5381, -109.5683 40.6192)",280.25,-63.048296,8.354918,63.155144,-14.492323,161.0,LAPOINT -- VERNAL 1,VERNAL 1,LAPOINT,63.048296,22.497161819803747
"LINESTRING (-109.6259 37.1113, -109.6259 37.1113)",114.97,33.220139,-5.785091,-33.183207,6.829592,161.0,BLUFF -- BLUFF,BLUFF,BLUFF,33.220139,28.894615116987044
"LINESTRING (-109.6259 37.1113, -109.6259 37.1113)",10000.0,3.540032,0.680118,-3.54,-0.68,161.0,BLUFF -- BLUFF,BLUFF,BLUFF,3.540032,0.03540032
"LINESTRING (-109.6259 37.1113, -109.1866 37.1945)",258.38,-36.760171,5.104973,36.896075,-11.267236,161.0,BLUFF -- MONTEZUMA CREEK,MONTEZUMA CREEK,BLUFF,36.760171,14.227173542843873
"LINESTRING (-109.4704 37.9082, -109.4704 37.9082)",71.22,6.418032,-3.071705,-6.416681,3.106626,161.0,MONTICELLO -- MONTICELLO,MONTICELLO,MONTICELLO,6.418032,9.011558550968829
"LINESTRING (-109.4704 37.9082, -109.4704 37.9082)",10000.0,6.760116,1.980427,-6.76,-1.98,161.0,MONTICELLO -- MONTICELLO,MONTICELLO,MONTICELLO,6.760116,0.06760116
"LINESTRING (-109.4704 37.9082, -109.5745 38.6072)",276.55,-65.674115,-0.412507,66.708278,-5.328406,161.0,MONTICELLO -- MOAB,MOAB,MONTICELLO,65.674115,23.747645995299223
"LINESTRING (-109.4704 37.9082, -109.3459 37.6045)",267.43,52.495966,1.503785,-52.262202,-6.023841,161.0,MONTICELLO -- BLANDING,MONTICELLO,BLANDING,52.495966,19.629796956212843
"LINESTRING (-109.4704 37.9082, -109.5745 38.6072)",144.07,-25.225337,-1.002564,25.670037,-7.318683,115.0,MONTICELLO -- MOAB,MOAB,MONTICELLO,25.225337,17.50908377871868
"LINESTRING (-109.4704 37.9082, -109.3459 37.6045)",136.89,15.268147,1.347629,-15.202984,-3.328498,115.0,MONTICELLO -- BLANDING,MONTICELLO,BLANDING,15.268147,11.153588282562643
"LINESTRING (-109.4704 37.9082, -108.4697 38.1169)",133.15,16.373871,-3.45169,-16.216622,-3.404592,115.0,MONTICELLO -- NORWOOD,MONTICELLO,NORWOOD,16.373871,12.297312054074352
"LINESTRING (-109.5745 38.6072, -109.5745 38.6072)",625.37,104.237888,-11.194531,-104.220758,12.277121,500.0,MOAB -- MOAB,MOAB,MOAB,104.237888,16.66819450885076
"LINESTRING (-109.5745 38.6072, -110.3917 39.5472)",2177.86,-104.237888,-236.438156,104.443352,-228.858657,500.0,MOAB -- SUNNYSIDE 2,SUNNYSIDE 2,MOAB,104.237888,4.7862529271854015
"LINESTRING (-109.5745 38.6072, -109.5745 38.6072)",132.03,52.380958,-0.894036,-52.310037,2.888683,161.0,MOAB -- MOAB,MOAB,MOAB,52.380958,39.673527228660156
"LINESTRING (-109.5683 40.6192, -109.5683 40.6192)",888.03,155.613554,-34.086441,-155.531032,41.269314,500.0,VERNAL 1 -- VERNAL 1,VERNAL 1,VERNAL 1,155.613554,17.523456865195996
"LINESTRING (-109.5683 40.6192, -109.2844 40.0864)",2704.03,-395.22203,-44.112147,396.130929,-54.363673,500.0,VERNAL 1 -- VERNAL 3,VERNAL 3,VERNAL 1,395.22203,14.616037174143779
"LINESTRING (-109.5683 40.6192, -109.4217 40.9146)",2487.21,239.608476,-180.244183,-239.417475,109.229519,500.0,VERNAL 1 -- DUTCH JOHN,VERNAL 1,DUTCH JOHN,239.608476,9.633624663779898
"LINESTRING (-109.5683 40.6192, -109.5683 40.6192)",737.13,-154.889469,37.17948,154.841029,-41.409621,161.0,VERNAL 1 -- VERNAL 1,VERNAL 1,VERNAL 1,154.889469,21.01250376460054
"LINESTRING (-109.5683 40.6192, -109.5327 40.588)",230.86,14.197886,-3.674899,-14.194577,3.042649,161.0,VERNAL 1 -- VERNAL 2,VERNAL 1,VERNAL 2,14.197886,6.149998267348177
"LINESTRING (-109.5683 40.6192, -109.1811 40.3446)",305.03,-37.525744,-1.463628,37.646592,-7.677827,161.0,VERNAL 1 -- JENSEN,JENSEN,VERNAL 1,37.525744,12.302312559420386
"LINESTRING (-109.5683 40.6192, -109.5683 40.6192)",150.9,-0.69,-0.14,0.690004,0.140308,13.8,VERNAL 1 -- VERNAL 1,VERNAL 1,VERNAL 1,0.69,0.4572564612326043
"LINESTRING (-109.5327 40.588, -109.4217 40.9146)",236.93,-19.415423,-5.612649,19.436929,-2.912174,161.0,VERNAL 2 -- DUTCH JOHN,DUTCH JOHN,VERNAL 2,19.415423,8.194581944034104
